HHI,average_first_publish_to_top10_days,decay_floor,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0658644410444928,9000.0,0.01,0.9999945531318358,0.13634129921895832,10450.0,100.0,59,459,9.163855711405018,0.0,0.001114654435848453,8179195.0
1.050922072234867,9000.0,0.01,0.999994636540923,0.1362903647240109,10597.0,100.0,60,460,9.178099023246967,0.0,0.0010991657353565916,8291821.0
1.0783171825791407,9000.0,0.01,0.9999944722483322,0.1364077417828069,10333.0,100.0,61,461,9.152365974350992,0.0,0.0011272637552736879,8088178.0
1.0639721465573408,9000.0,0.01,0.9999945609118307,0.13616636465660942,10469.0,100.0,62,462,9.165652521026942,0.0,0.0011123192340396642,8180008.0
1.0670295166147497,9000.0,0.01,0.9999946234304068,0.13356538466943377,10422.0,100.0,63,463,9.162031298229326,0.0,0.0011134946246263771,8258298.0
1.0594610899430632,9000.0,0.01,0.9999946046837979,0.1353579264201878,10509.0,100.0,64,464,9.169659161727823,0.0,0.0011068827841738769,8243527.0
1.0675366717183994,9000.0,0.01,0.9999945520771965,0.13600450149898077,10432.0,100.0,65,465,9.162181766266933,0.0,0.0011160620784194518,8193049.0
1.0683715715660718,9000.0,0.01,0.999994551717597,0.13585245454775527,10423.0,100.0,66,466,9.161577021624788,0.0,0.0011167923165643894,8195554.0
1.0562442693080403,9000.0,0.01,0.9999946345964539,0.13523491776707103,10538.0,100.0,67,467,9.172664612332287,0.0,0.0011037275706226072,8286461.0
1.0516635776862158,9000.0,0.01,0.999994630652845,0.13618824005940242,10590.0,100.0,68,468,9.177280587418299,0.0,0.0010997090904763006,8317659.0
1.055573370702895,9000.0,0.01,0.9999945917187096,0.13633983071972156,10555.0,100.0,69,469,9.1735420989793,0.0,0.0011034670906949554,8382139.0
1.0643736283934355,9000.0,0.01,0.9999945956480203,0.13538371400489674,10457.0,100.0,70,470,9.165119425429078,0.0,0.0011125451314384777,8217068.0
1.0598592199841304,9000.0,0.01,0.9999945757214387,0.13592356890685126,10511.0,100.0,71,471,9.16928060610955,0.0,0.001107425449314327,8295489.0
1.0570894849938515,9000.0,0.01,0.9999946013389446,0.13612855232618734,10536.0,100.0,72,472,9.172180417403576,0.0,0.0011052179508786106,8271074.0
1.0693722949554463,9000.0,0.01,0.999994575434674,0.13493411026783678,10407.0,100.0,73,473,9.160132937519467,0.0,0.0011171678055971824,8215860.0
1.0504198388647357,9000.0,0.01,0.9999946883876242,0.1342793944493896,10591.0,100.0,74,474,9.177948117510953,0.0,0.0010967799008591626,8361690.0
1.0568386256000144,9000.0,0.01,0.9999946093789883,0.13516762437468235,10537.0,100.0,75,475,9.172056438060105,0.0,0.001103535737077302,8279288.0
1.045724214567952,9000.0,0.01,0.9999947190135549,0.13410497769804558,10637.0,100.0,76,476,9.18229104612731,0.0,0.0010917987063297381,8359955.0
1.0708213860717608,9000.0,0.01,0.9999945029727596,0.13651567336212408,10407.0,100.0,77,477,9.159166334951562,0.0,0.0011193728414382823,8172818.0
1.0677842569473845,9000.0,0.01,0.9999946041114435,0.13455928909571271,10418.0,100.0,78,478,9.161617631061318,0.0,0.0011154972073864403,8175041.0
1.0555927846144486,9000.0,0.01,0.9999946356745641,0.13517584364165888,10545.0,100.0,79,479,9.173407979847187,0.0,0.0011028691805269261,8282405.0
1.0698918026090234,9000.0,0.01,0.9999946095525055,0.134418444296171,10394.0,100.0,80,480,9.159733676801658,0.0,0.0011179544173316436,8164642.0
1.0588865367349904,9000.0,0.01,0.99999457914285,0.1361113022445182,10521.0,100.0,81,481,9.170321113751942,0.0,0.0011066663301019769,8254051.0
1.0656830361321061,9000.0,0.01,0.9999946218049697,0.13426727195287178,10437.0,100.0,82,482,9.163409498889363,0.0,0.0011130330573366535,8125688.0
1.0659826861542223,9000.0,0.01,0.9999945701252578,0.13507732242865803,10445.0,100.0,83,483,9.163357629377437,0.0,0.0011131696443158997,8207853.0
1.0561060507689264,9000.0,0.01,0.9999946325039786,0.13498493110156018,10540.0,100.0,84,484,9.172640928533635,0.0,0.0011030630615633614,8270334.0
1.054870196424727,9000.0,0.01,0.9999946763049457,0.1339925140662863,10544.0,100.0,85,485,9.173543175768382,0.0,0.0011012670822749945,8363060.0
1.0471455362467406,9000.0,0.01,0.9999947231916764,0.13421545385806488,10620.0,100.0,86,486,9.180990694075183,0.0,0.0010938319931726856,8410433.0
1.066216173914039,9000.0,0.01,0.9999945263870399,0.13684468795750998,10452.0,100.0,87,487,9.163486554252199,0.0,0.001115129316343134,8233280.0
1.0620318435223244,9000.0,0.01,0.9999945986983994,0.13523432913256425,10482.0,100.0,88,488,9.167221535930675,0.0,0.0011095595044571362,8193485.0
1.0599727696162837,9000.0,0.01,0.9999946062794965,0.13584473307869355,10503.0,100.0,89,489,9.16939429372121,0.0,0.0011083667172758565,8204741.0
1.0548360002573083,9000.0,0.01,0.9999946330797576,0.1355943191328305,10554.0,100.0,90,490,9.173824057906039,0.0,0.0011026097972794662,8304509.0
