HHI,alpha,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0485024330129509,0.1,9000.0,0.9999989417185301,0.1334066725459467,10608.0,100.0,88,188,9.179409674598935,0.0,0.0010936457678012896,8402128.0
1.0526029603810125,0.1,9000.0,0.9999989337073772,0.13505196136097325,10571.0,100.0,89,189,9.176109951682243,0.0,0.0011000795606889238,8309962.0
1.052288959263395,0.1,9000.0,0.9999989225498377,0.13594158573123172,10587.0,100.0,90,190,9.176715955982468,0.0,0.0010994719126006015,8344195.0
1.0614772202001117,0.1,9000.0,0.9999989216446183,0.1352957433381882,10486.0,100.0,91,191,9.167889633673717,0.0,0.0011093039852082707,8248778.0
1.063711265547555,0.1,9000.0,0.9999989111404973,0.1362895118938084,10473.0,100.0,92,192,9.165758105502709,0.0,0.0011120623519695336,8240895.0
1.0678572263941097,0.1,9000.0,0.9999989090454916,0.13637246048315152,10430.0,100.0,93,193,9.162214977084007,0.0,0.0011168684289529713,8185658.0
1.0672775290750278,0.1,9000.0,0.9999989139238331,0.13539160476224016,10431.0,100.0,94,194,9.162336202684552,0.0,0.0011152490990610792,8151334.0
1.0447371719194831,0.1,9000.0,0.9999989421952832,0.13461757449682635,10650.0,100.0,95,195,9.183581060050207,0.0,0.0010912112634333148,8348053.0
1.0516711844179982,0.1,9000.0,0.9999989305131002,0.13545192353616267,10585.0,100.0,96,196,9.177065591307393,0.0,0.0010991444921495557,8290888.0
1.0661947817633177,0.1,9000.0,0.999998918322672,0.13498220959204343,10438.0,100.0,97,197,9.163323015114312,0.0,0.0011139174580644575,8181607.0
1.0440482306127508,0.1,9000.0,0.9999989420367743,0.1343833044889021,10658.0,100.0,98,198,9.184033053128255,0.0,0.0010899739086875076,8450179.0
1.0350508301507528,0.1,9000.0,0.9999989473897711,0.13483526999771875,10755.0,100.0,99,199,9.19274136743164,0.0,0.001080755913986049,8403891.0
1.0536024171439553,0.3,9000.0,0.9999967953235078,0.13522531280773517,10562.0,100.0,0,1100,9.17528516780682,0.0,0.0011012860803264822,8278152.0
1.0655628601541514,0.3,9000.0,0.9999967574180365,0.13476342509550088,10444.0,100.0,1,1101,9.16372219711476,0.0,0.0011129204717531117,8197740.0
1.0453275082432796,0.3,9000.0,0.9999968221096236,0.13489453534456863,10645.0,100.0,2,1102,9.183161490440645,0.0,0.001092155180006857,8387289.0
1.0486638001192072,0.3,9000.0,0.999996801666307,0.13526796196441648,10615.0,100.0,3,1103,9.179867594949306,0.0,0.0010957504631896214,8283609.0
