HHI,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,season_length_days,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
3.259952635836894,6000.0,0.9999832389165558,0.1415515024624858,3419.0,100.0,6,60,1306,8.048371558465503,0.0,0.0034343734459885583,1800141.0
3.18257739880191,6000.0,0.9999833976164576,0.14349335105824312,3508.0,100.0,7,60,1307,8.07283048873227,0.0,0.003355586781907379,1846646.0
3.12663820232952,6000.0,0.9999839946513235,0.14200206533897616,3563.0,100.0,8,60,1308,8.090305065706767,0.0,0.003298790963136103,1874664.0
3.1960884819520086,6000.0,0.9999834571746893,0.14315781206657657,3490.0,100.0,9,60,1309,8.068723162651734,0.0,0.003372333991313651,1842799.0
3.1484010205945787,6000.0,0.9999837384103538,0.1430123969605535,3542.0,100.0,10,60,1310,8.083702624133963,0.0,0.003322483475715896,1864797.0
3.071574821779661,6000.0,0.9999840061630104,0.14420401396626012,3634.0,100.0,11,60,1311,8.10849377704704,0.0,0.0032434945142803054,1936831.0
3.168882337155582,6000.0,0.9999838796586432,0.14115520450047783,3513.0,100.0,12,60,1312,8.076565268790935,0.0,0.003342144570636571,1855003.0
3.182764082310489,6000.0,0.9999836733374033,0.1415956156070178,3501.0,100.0,13,60,1313,8.072422376855004,0.0,0.0033545912051594923,1833398.0
3.10363475236465,6000.0,0.9999841671245696,0.1415132693381695,3588.0,100.0,14,60,1314,8.09779417206439,0.0,0.0032737032761269167,1917014.0
3.182544218625997,6000.0,0.999983399275967,0.14440219546386326,3508.0,100.0,15,60,1315,8.073293680922747,0.0,0.003360747761571998,1861988.0
3.080125774451103,6000.0,0.9999840725882239,0.143705515895353,3621.0,100.0,16,60,1316,8.105801100859837,0.0,0.00325357497927894,1890098.0
3.056424612525281,6000.0,0.9999840106094519,0.143493757019257,3654.0,100.0,17,60,1317,8.113225400241657,0.0,0.003221065106852542,1918441.0
3.173287732049579,6000.0,0.9999835378493368,0.14265330256031059,3516.0,100.0,18,60,1318,8.075827277611033,0.0,0.003344161478476335,1871930.0
3.175668695433132,6000.0,0.999983499724449,0.14373500425003352,3514.0,100.0,19,60,1319,8.075464219164857,0.0,0.003351850498467284,1841698.0
3.1297938819924296,6000.0,0.9999840735959216,0.14000232619515357,3557.0,100.0,20,60,1320,8.088801274904426,0.0,0.0032943485544736075,1924527.0
3.1655912330123943,6000.0,0.9999836804643559,0.14248231527113003,3522.0,100.0,21,60,1321,8.078013361017238,0.0,0.003338609518834642,1875657.0
3.18723521371089,6000.0,0.999983449713284,0.14354897135548228,3501.0,100.0,22,60,1322,8.071592993548833,0.0,0.00336340236502641,1862969.0
3.121206879068662,6000.0,0.9999838734396911,0.14247585404486587,3573.0,100.0,23,60,1323,8.092377139335126,0.0,0.003290568019582509,1899417.0
3.0449139096949724,6000.0,0.9999842500172686,0.14178682698667958,3663.0,100.0,24,60,1324,8.116448086002716,0.0,0.003205941579453406,1962094.0
3.0645687842656795,6000.0,0.9999839412374323,0.14420754819033907,3645.0,100.0,25,60,1325,8.11100321963257,0.0,0.0032326049781220695,1918773.0
3.1042406798315554,6000.0,0.9999839815965459,0.14240774113088747,3592.0,100.0,26,60,1326,8.09743811316226,0.0,0.0032730589966028837,1879594.0
3.08544385895888,6000.0,0.9999838447607803,0.14507052491533284,3620.0,100.0,27,60,1327,8.104387706268144,0.0,0.003259750830654174,1885874.0
3.1555227678490163,6000.0,0.9999833822165741,0.14469547180539688,3542.0,100.0,28,60,1328,8.08191451979989,0.0,0.003328399082299882,1876062.0
3.187273764788205,6000.0,0.9999836930294922,0.14150319115172058,3495.0,100.0,29,60,1329,8.070836214073143,0.0,0.0033602362826218417,1862396.0
3.2969287153926365,6000.0,0.999982771594665,0.14466667282702125,3387.0,100.0,30,60,1330,8.037734535520947,0.0,0.0034821561884978325,1792016.0
3.084411376623238,6000.0,0.9999842791079367,0.14069537751334651,3610.0,100.0,31,60,1331,8.103122461776769,0.0,0.003249573379007812,1900229.0
3.029296498525903,6000.0,0.9999842159775351,0.14458844552262562,3685.0,100.0,32,60,1332,8.122561927294157,0.0,0.003200508487762019,1934452.0
3.189879200510579,6000.0,0.9999833991286066,0.14421827574171522,3499.0,100.0,33,60,1333,8.070708118533739,0.0,0.003368795366469264,1829707.0
3.1622316264874697,6000.0,0.9999837679032901,0.1418703191654353,3524.0,100.0,34,60,1334,8.079075955285607,0.0,0.0033340425028586234,1839945.0
3.1853635844166077,6000.0,0.9999836658400278,0.1427959984000398,3498.0,100.0,35,60,1335,8.07190466674037,0.0,0.0033642726463832574,1848510.0
3.162883505225354,6000.0,0.9999836950379606,0.14272094594308654,3525.0,100.0,36,60,1336,8.07892439844442,0.0,0.0033371460689820523,1835077.0
3.0812503163391587,6000.0,0.9999842455884952,0.14095927273153586,3615.0,100.0,37,60,1337,8.10448812977558,0.0,0.0032459112285392663,1916335.0
3.047600692518438,6000.0,0.9999843770581007,0.14095953352322751,3656.0,100.0,38,60,1338,8.11576940026388,0.0,0.0032090762260360748,1943106.0
3.244886819009212,6000.0,0.9999830149613772,0.14358137726281467,3442.0,100.0,39,60,1339,8.053484392326475,0.0,0.003419841071130228,1848018.0
3.135965583062469,6000.0,0.9999837649191257,0.14251263615606266,3557.0,100.0,40,60,1340,8.087079258413333,0.0,0.003305363267910862,1878574.0
3.200711595900638,6000.0,0.9999835551969168,0.141354058878538,3482.0,100.0,41,60,1341,8.066754503505607,0.0,0.0033712633829649677,1853038.0
3.2037976546826115,6000.0,0.9999831537694941,0.144675912847217,3488.0,100.0,42,60,1342,8.066632893249809,0.0,0.0033800705587525076,1821615.0
3.1106406669186493,6000.0,0.999983739070992,0.14510289164638612,3590.0,100.0,43,60,1343,8.096301830781277,0.0,0.0032874860610800118,1882698.0
3.1726467424868154,6000.0,0.9999837319189477,0.14228182385046756,3512.0,100.0,44,60,1344,8.075841221993187,0.0,0.0033479311685269647,1851214.0
3.119461995500377,6000.0,0.9999839215447982,0.1424391974323691,3574.0,100.0,45,60,1345,8.092584640227017,0.0,0.003289939120124568,1894703.0
3.1486377835570214,6000.0,0.9999836867152283,0.1430838820054564,3543.0,100.0,46,60,1346,8.083600121024432,0.0,0.003321374974454182,1876806.0
